Division,Calendar_Week,Paid_Views,Organic_Views,Google_Impressions,Email_Impressions,Facebook_Impressions,Affiliate_Impressions,Overall_Views,Sales,month,weekofyear,year,week_sin,week_cos,is_black_friday,is_christmas,is_easter,is_summer_sale,Facebook_Impressions_adstock,Facebook_Impressions_adstock_log,Google_Impressions_adstock,Google_Impressions_adstock_log,Email_Impressions_adstock,Email_Impressions_adstock_log,Affiliate_Impressions_adstock,Affiliate_Impressions_adstock_log,Paid_Views_adstock,Paid_Views_adstock_log
A,2019-04-27,8020,6160,467319,446418.0866,109421,8354,14159,90974,4,17,2019,0.8854560256532099,-0.4647231720437685,0,0,1,0,212384.27642466716,12.266157245912652,977993.9740881916,13.79325981003462,822362.1935154523,13.619937417714885,16068.053830445802,9.684650578992319,13006.496633066046,9.473281134318839
A,2019-05-04,11691,6807,561319,318656.5701,88528,6379,18387,80480,5,18,2019,0.8229838658936565,-0.5680647467311557,0,0,0,0,194720.13821233358,12.179323753583962,1050315.9870440958,13.864602568996306,729837.6668577262,13.500578784395039,14413.026915222901,9.575957102779917,18194.248316533023,9.808915757468002
A,2019-05-11,13142,9093,486682,260975.9628,112100,7540,22320,77122,5,19,2019,0.7485107481711013,-0.6631226582407951,0,0,0,0,209460.06910616677,12.252293173420703,1011839.9935220479,13.827281995459103,625894.7962288631,13.34693917652798,14746.51345761145,9.598829768411917,22239.12415826651,10.009653331004804
A,2019-05-18,15336,10755,417293,309007.4549,169856,5875,25437,65836,5,20,2019,0.6631226582407952,-0.7485107481711012,0,0,0,0,274586.03455308336,12.523023555444148,923212.996761024,13.735616335757335,621954.8530144315,13.340624393341368,13248.256728805725,9.491696733901742,26455.562079133255,10.183259500245331
A,2019-05-25,15917,10120,582162,299886.93,200356,7088,26168,87411,5,21,2019,0.5680647467311558,-0.8229838658936564,0,0,0,0,337649.0172765417,12.729765186169999,1043768.498380512,13.858349236055838,610864.3565072158,13.322631848087655,13712.128364402863,9.52610892773799,29144.781039566627,10.280065448527395
A,2019-06-01,18772,12188,560371,262085.1934,66883,6118,30760,71105,6,22,2019,0.46472317204376906,-0.8854560256532096,0,0,0,1,235707.50863827084,12.37035118771377,1082255.249190256,13.894558539545127,567517.3716536078,13.249028400771602,12974.064182201431,9.470784654626975,33344.390519783316,10.414674826492304
A,2019-06-08,67920,17718,532704,243526.4863,148985,8295,84569,61429,6,23,2019,0.35460488704253584,-0.9350162426854147,0,0,0,1,266838.75431913545,12.494403586118244,1073831.624595128,13.886744698884865,527285.1721268039,13.175498701254366,14782.032091100715,9.601235321709849,84592.19525989165,11.345609108079064
A,2019-06-15,42475,17136,395158,262126.5373,162451,6758,58860,100718,6,24,2019,0.23931566428755768,-0.970941817426052,0,0,0,1,295870.3771595677,12.597680102244718,932073.812297564,13.745168361151748,525769.123363402,13.172619368369123,14149.016045550357,9.557471037031897,84771.09762994583,11.347721730252603
A,2019-06-22,21638,16547,285499,315185.3518,145226,7373,38107,83203,6,25,2019,0.12053668025532308,-0.992708874098054,0,0,0,1,293161.1885797839,12.588481279490784,751535.906148782,13.52987559694773,578069.9134817009,13.2674518278136,14447.508022775179,9.578346437190806,64023.54881497291,11.067021864029588
A,2019-06-29,23628,16378,469657,324401.4442,94627,6103,39794,70026,6,26,2019,-3.216245299353273e-16,-1.0,0,0,0,1,241207.59428989195,12.39341737458468,845424.953074391,13.647595865808972,613436.4009408505,13.326833501970848,13326.75401138759,9.497603907707758,55639.77440748646,10.926671564119646
A,2019-07-06,21595,16185,602528,303022.8465,84208,7020,37052,64059,7,27,2019,-0.12053668025532283,-0.992708874098054,0,0,0,1,204811.79714494597,12.229851656254624,1025240.4765371955,13.840438729673973,609741.0469704252,13.320791272894171,13683.377005693794,9.524010096557921,49414.88720374323,10.808027254787394
A,2019-07-13,19294,27347,682543,191097.9041,201701,10817,46264,97488,7,28,2019,-0.23931566428755743,-0.9709418174260521,0,0,0,1,304106.898572473,12.625137846930492,1195163.2382685977,13.9937941717857,495968.42758521263,13.11426956587433,17658.688502846897,9.779039835431998,44001.443601871615,10.692000447764482
A,2019-07-20,18559,35294,565820,402715.0983,114461,9954,53217,80835,7,29,2019,-0.3546048870425356,-0.9350162426854148,0,0,0,1,266514.4492862365,12.493187491963075,1163401.619134299,13.966859561732093,650699.3120926063,13.385804465108912,18783.34425142345,9.84077904930313,40559.721800935804,10.61055543398778
A,2019-07-27,26139,29638,552821,255143.8953,163260,8132,54642,67987,7,30,2019,-0.46472317204376806,-0.8854560256532101,0,0,0,1,296517.2246431182,12.599863961443674,1134521.8095671495,13.941722688391858,580493.5513463032,13.27163569393702,17523.672125711724,9.771365002781227,46418.8609004679,10.745482683280809
A,2019-08-03,46219,36834,262613,200978.371,63447,7561,82412,65743,8,31,2019,-0.5680647467311556,-0.8229838658936565,0,0,0,1,211705.6123215591,12.262956691030823,829873.9047835747,13.62903025128559,491225.14667315164,13.104659884596177,16322.836062855862,9.70038165376857,69428.43045023395,11.148066126490772
A,2019-08-10,25766,39727,321418,245340.1626,87072,9432,64607,51781,8,32,2019,-0.663122658240795,-0.7485107481711013,0,0,0,1,192924.80616077955,12.170060969939748,736354.9523917874,13.509468911766353,490952.7359365758,13.104105178175523,17593.41803142793,9.775336973415998,60480.215225116975,11.01008810365944
A,2019-08-17,24463,35561,393929,267965.6616,119473,10070,60390,88469,8,33,2019,-0.7485107481711011,-0.6631226582407952,0,0,0,1,215935.40308038978,12.282739213129846,762106.4761958937,13.543842869599391,513442.0295682879,13.148894356856596,18866.709015713965,9.84520722217976,54703.10761255849,10.90969407905612
A,2019-08-24,22863,23853,467201,266248.8887,84480,7991,47112,114522,8,34,2019,-0.8229838658936564,-0.5680647467311559,0,0,0,1,192447.7015401949,12.167584911690923,848254.2380979469,13.650936857809192,522969.90348414396,13.167281107625909,17424.35450785698,9.76568158020553,50214.55380627925,10.824080094468789
A,2019-08-31,20780,14495,342902,288880.3273,86358,8960,35503,89866,8,35,2019,-0.8854560256532096,-0.4647231720437691,0,0,0,1,182581.85077009746,12.114959325810835,767029.1190489734,13.55028134822113,550365.279042072,13.218339297449111,17672.17725392849,9.779803359785202,45887.276903139624,10.733964958266828
A,2019-09-07,24481,13773,539808,360323.0456,198612,6397,37396,99880,9,36,2019,-0.9350162426854147,-0.3546048870425359,0,0,0,0,289902.92538504873,12.577304855297719,923322.5595244868,13.735735004086845,635505.685121036,13.362177889022934,15233.088626964245,9.631290868623848,47424.638451569816,10.76691825705461
A,2019-09-14,24691,9958,341921,457786.0473,182345,7990,34895,108644,9,37,2019,-0.970941817426052,-0.23931566428755774,0,0,0,0,327296.46269252436,12.69862470822129,803582.2797622434,13.59683610503926,775538.889860518,13.561314697878078,15606.544313482122,9.655509686174677,48403.31922578491,10.78734432892522
A,2019-09-21,25762,9740,340565,463792.6043,322838,7243,34733,85220,9,38,2019,-0.992708874098054,-0.12053668025532357,0,0,0,0,486486.23134626215,13.094965934315692,742356.1398811217,13.51758572694642,851562.049230259,13.654828821241237,15046.27215674106,9.618952001705102,49963.65961289246,10.819071226761777
A,2019-09-28,35098,13969,579526,274265.2093,900830,8018,48855,76997,9,39,2019,-1.0,-1.8369701987210297e-16,0,0,0,0,1144073.115673131,13.950106235250892,950704.0699405608,13.76495916718297,700046.2339151294,13.458903088770683,15541.136078370531,9.65131007125592,60079.82980644623,11.003446098034484
A,2019-10-05,7600,16816,608615,396416.9467,242145,6885,24765,163874,10,40,2019,-0.992708874098054,0.1205366802553232,0,0,0,0,814181.5578365655,13.609939892365848,1083967.0349702805,13.896138972512151,746440.0636575647,13.523071942620355,14655.568039185266,9.592643844295017,37639.914903223114,10.53584690007828
A,2019-10-12,9223,9742,547427,422359.4076,255787,6505,18260,136164,10,41,2019,-0.9709418174260521,0.23931566428755738,0,0,0,0,662877.7789182828,13.40434741522391,1089410.5174851404,13.90114821619558,795579.4394287823,13.586827239723041,13832.784019592633,9.53486899674956,28042.957451611557,10.24152846712458
A,2019-10-19,14508,9127,501647,376703.3829,231850,7422,23393,144244,10,42,2019,-0.9350162426854148,0.35460488704253557,0,0,0,0,563288.8894591414,13.241549675954001,1046352.2587425702,13.860821590054533,774493.1026143911,13.55996532436771,14338.392009796316,9.570765715053689,28529.478725805777,10.258728223800583
A,2019-10-26,11285,10191,928601,370228.0005,199638,6467,21006,135736,10,43,2019,-0.8854560256532101,0.464723172043768,0,0,0,0,481282.4447295707,13.084211657711393,1451777.129371285,14.188299659227937,757474.5518071956,13.537746541002832,13636.196004898158,9.520556338776334,25549.73936290289,10.148421533095854
A,2019-11-02,11806,11485,962662,338882.8297,214581,6690,22609,118467,11,44,2019,-0.822983865893657,0.5680647467311548,0,0,0,0,455222.2223647854,13.028543176232862,1688550.5646856425,14.339381657095172,717620.1056035978,13.48369700067047,13508.098002449078,9.511118663547636,24580.869681451444,10.10976444537984
A,2019-11-09,11209,13837,2084147,544602.2248,354647,7103,24908,214919,11,45,2019,-0.7485107481711011,0.6631226582407953,0,0,0,0,582258.1111823927,13.274670835854971,2928422.2823428214,14.889974707256696,903412.2776017989,13.713935399462136,13857.04900122454,9.536621498133199,23499.43484072572,10.064774203821726
A,2019-11-16,13201,20528,2237438,703270.8082,579792,6926,33367,217094,11,46,2019,-0.6631226582407956,0.7485107481711007,0,0,0,0,870921.0555911963,13.677307763416072,3701649.1411714107,15.124289262293484,1154976.9470008994,13.959591808250034,13854.52450061227,9.536439312994275,24950.71742036286,10.124697933294161
A,2019-11-23,8799,18109,1796295,380939.811,1140918,7574,25583,206061,11,47,2019,-0.5680647467311559,0.8229838658936564,1,0,0,0,1576378.5277955981,14.270641337537358,3647119.5705857053,15.109448529454296,958428.2845004497,13.7730510614905,14501.262250306136,9.58205993350173,21274.35871018143,9.965304813942511
A,2019-11-30,8908,15294,1911999,702137.3809,689345,6686,23127,388146,11,48,2019,-0.4647231720437684,0.88545602565321,1,0,0,0,1477534.263897799,14.205885895251885,3735558.7852928527,15.133408240899248,1181351.5231502247,13.982170546108721,13936.631125153068,9.54234773624095,19545.179355090717,9.880535116907572
A,2019-12-07,9177,13014,915377,643742.405,694144,6474,21419,358799,12,49,2019,-0.35460488704253595,0.9350162426854147,0,0,0,0,1432911.1319488995,14.17521938737895,2783156.3926464263,14.83909659393811,1234418.1665751124,14.026111106948063,13442.315562576534,9.506237277297354,18949.58967754536,9.849590327575
A,2019-12-14,9113,13371,379714,384384.8284,632111,7236,21993,275981,12,50,2019,-0.2393156642875578,0.970941817426052,0,0,0,0,1348566.5659744497,14.114553524848407,1771292.1963232132,14.387220457169242,1001593.9116875562,13.817104199130918,13957.157781288268,9.543819403517238,18587.79483877268,9.830314250145646
A,2019-12-21,7847,12078,328445,389721.376,341376,4683,19184,186635,12,51,2019,-0.12053668025532363,0.992708874098054,0,1,0,0,1015659.2829872249,13.831049484068851,1214091.0981616066,14.009507111119161,890518.331843778,13.699560090452946,11661.578890644134,9.364140609603814,17140.89741938634,9.749280887272585
A,2019-12-28,7921,13014,535421,266666.3825,108958,6964,21152,130755,12,52,2019,6.432490598706546e-16,1.0,0,1,0,0,616787.6414936124,13.332281685843816,1142466.5490808033,13.948700997916742,711925.5484218891,13.475730022743706,12794.789445322067,9.456871446207712,16491.44870969317,9.710657901175146
A,2020-01-04,26756,14773,286585,307895.8513,95349,5720,41895,129272,1,1,2020,0.12053668025532305,0.992708874098054,0,0,0,0,403742.8207468062,12.908535848750013,857818.2745404016,13.66214872054948,663858.6255109445,13.405825998745849,12117.394722661033,9.402479802225884,35001.724354846585,10.463181176152178
A,2020-01-11,9038,19361,294204,408192.603,130872,6109,28274,90981,1,2,2020,0.23931566428755774,0.970941817426052,0,0,0,0,332743.4103734031,12.71512993783949,723113.1372702008,13.491322354891855,740121.9157554723,13.51457155375914,12167.697361330516,9.406622143385876,26538.862177423292,10.186403114859274
A,2020-01-18,18550,17990,314118,387119.6323,149976,6948,35516,105848,1,3,2020,0.3546048870425356,0.9350162426854148,0,0,0,0,316347.70518670155,12.664600381589576,675674.5686351004,13.423468311768186,757180.5901777361,13.53735838499709,13031.848680665258,9.475228270987238,31819.431088711644,10.367863849528218
A,2020-01-25,21626,16855,504923,320357.9338,114312,6684,37865,76253,1,4,2020,0.4647231720437685,0.8854560256532099,0,0,0,0,272485.8525933508,12.515345644557645,842760.2843175502,13.644439022882132,698948.2288888681,13.457333384656472,13199.924340332629,9.488042131905546,37535.71554435582,10.533074814153963
A,2020-02-01,24140,21028,565733,997442.7847,39280,5686,45817,72475,2,5,2020,0.5680647467311558,0.8229838658936564,0,0,0,0,175522.9262966754,12.07553064477046,987113.1421587751,13.802540957280124,1346916.899144434,14.11332950263992,12285.962170166315,9.416293993012527,42907.857772177915,10.666833558479047
A,2020-02-08,24187,22064,574706,365408.0809,161435,4944,45482,77613,2,6,2020,0.6631226582407952,0.7485107481711011,0,0,0,0,249196.4631483377,12.426000885861026,1068262.5710793876,13.881545057454957,1038866.5304722169,13.853641764813565,11086.981085083156,9.31361701553746,45640.92888608896,10.728582066143623
A,2020-02-15,23008,25885,432938,288944.3322,292028,6133,47734,168172,2,7,2020,0.7485107481711011,0.6631226582407953,0,0,0,0,416626.23157416884,12.939947171909333,967069.2855396938,13.782026455909575,808377.5974361084,13.602785788946022,11676.490542541578,9.36541838248868,45828.464443044475,10.73268249170599
A,2020-02-22,18726,25271,442591,415592.4279,286872,6760,43958,119598,2,8,2020,0.8229838658936564,0.5680647467311558,0,0,0,0,495185.11578708445,13.1126889623728,926125.6427698468,13.738766267527451,819781.2266180542,13.616794006673485,12598.245271270789,9.441392192040054,41640.23222152224,10.63684611454664
A,2020-02-29,13873,22205,430426,300293.8358,148089,6864,35199,99357,2,9,2020,0.8854560256532098,0.4647231720437686,0,0,0,0,395681.5578935422,12.888367547285354,893488.8213849234,13.702890221669977,710184.4491090272,13.473281410839988,13163.122635635395,9.485250426005509,34693.11611076112,10.45432538702588
B,2018-01-06,167,782,708,2567847.521,667172,95360,579,519479,1,1,2018,0.12053668025532305,0.992708874098054,0,0,0,0,865012.778946771,13.670500715205376,447452.4106924617,13.011327701092762,2922939.7455545138,14.888100772096774,101941.5613178177,11.53216480931723,17513.55805538056,9.770787702962721
B,2018-01-13,552,143,441,3715496.894,103319,82360,502,501041,1,2,2018,0.23931566428755774,0.970941817426052,0,0,0,0,535825.3894733855,13.191565487349706,224167.20534623085,12.32015196576452,5176966.7667772565,15.459730069628854,133330.78065890886,11.800595892296021,9308.77902769028,9.138820635047466
B,2018-01-20,659,144,687,3151602.114,570292,112565,273,510120,1,3,2018,0.3546048870425356,0.9350162426854148,0,0,0,0,838204.6947366928,13.63901880845706,112770.60267311543,11.633119837000095,5740085.497388628,15.562984837413678,179230.39032945444,12.096432933431814,5313.38951384514,8.578173423190336
B,2018-01-27,108,850,631,3066068.937,777349,71675,988,594620,1,4,2018,0.4647231720437685,0.8854560256532099,0,0,0,0,1196451.3473683465,13.994871358849911,57016.30133655771,10.951110032980413,5936111.685694315,15.596565047088239,161290.19516472722,11.990966675919903,2764.69475692257,7.925047150720263
B,2018-02-03,644,949,730,2996176.308,397171,51602,776,477962,2,5,2018,0.5680647467311558,0.8229838658936564,0,0,0,0,995396.6736841733,13.810897608337529,29238.150668278857,10.283263866529357,5964232.150847157,15.601291047135376,132247.0975823636,11.792434964606597,2026.347378461285,7.614483507428112
B,2018-02-10,288,684,974,3187964.067,345807,70150,708,459629,2,6,2018,0.6631226582407952,0.7485107481711011,0,0,0,0,843505.3368420866,13.645322693497246,15593.075334139428,9.654646334827444,6170080.142423579,15.63522254691723,136273.54879118182,11.822426870910173,1301.1736892306426,7.17179021573813
B,2018-02-17,302,463,598,4653501.774,1077632,58421,200,725682,2,7,2018,0.7485107481711011,0.6631226582407953,0,0,0,0,1499384.6684210433,14.220566027796163,8394.537667069715,9.03545561356795,7738541.845211789,15.861723964949693,126557.77439559091,11.748462098975379,952.5868446153213,6.860230500720248
B,2018-02-24,156,939,7,4071753.83,416,51373,188,681781,2,8,2018,0.8229838658936564,0.5680647467311558,0,0,0,0,750108.3342105217,13.527974253835136,4204.268833534858,8.344093502238607,7941024.752605895,15.887553012864899,114651.88719779545,11.649664470679792,632.2934223076606,6.450933857091785
B,2018-03-03,101,48,134,3104301.29,60767,51214,206,592972,3,9,2018,0.8854560256532098,0.4647231720437686,0,0,0,0,435821.1671052608,12.984989565516317,2236.134416767429,7.712951047645326,7074813.666302947,15.772051805574911,108539.94359889772,11.594882741138642,417.1467111538303,6.0358323545660175
B,2018-03-10,677,40,827,3462290.05,912150,60135,203,618537,3,10,2018,0.9350162426854148,0.35460488704253557,0,0,0,0,1130060.5835526304,13.937782687922663,1945.0672083837144,7.573565798831852,6999696.8831514735,15.761377546538398,114404.97179944886,11.647508557609541,885.5733555769152,6.787363869498573
B,2018-03-17,59,332,813,3414405.561,129782,53325,20,570268,3,11,2018,0.970941817426052,0.23931566428755804,0,0,0,0,694812.2917763152,13.451398443529252,1785.5336041918572,7.488032487357566,6914254.0025757365,15.749095780845446,110527.48589972443,11.6130285576653,501.7866777884576,6.220165980319835
B,2018-03-24,215,682,933,3112463.862,566913,90944,562,522359,3,12,2018,0.992708874098054,0.120536680255323,0,0,0,0,914319.1458881577,13.725936058130657,1825.7668020959286,7.510302908437118,6569590.863287868,15.697962267266023,146207.7429498622,11.892790625808436,465.8933388942288,6.1461008352103725
B,2018-03-31,312,115,238,3134953.055,224500,70291,448,514827,3,13,2018,1.0,-1.6081226496766366e-16,0,0,1,0,681659.5729440788,13.432287119304632,1150.8834010479643,7.04915362176523,6419748.486643935,15.67488965413284,143394.8714749311,11.873364416460761,544.9466694471143,6.302521295969106
B,2018-04-07,727,714,1125284,3074436.302,922486,65094,688,395204,4,14,2018,0.992708874098054,-0.12053668025532288,0,0,1,0,1263315.7864720393,14.049251190525334,1125859.441700524,13.934058138348972,6284310.545321967,15.653566854678367,136791.43573746557,11.826219988325027,999.4733347235572,6.908228501718151
B,2018-04-14,138,555,1893757,3723371.309,501985,88040,466,543409,4,15,2018,0.9709418174260521,-0.2393156642875575,0,0,0,0,1133642.8932360196,13.940947686824261,2456686.720850262,14.714324545684672,6865526.581660984,15.742023445165191,156435.71786873278,11.96040684852109,637.7366673617786,6.459492268285242
B,2018-04-21,320,651,1913649,3023108.156,309955,112846,627,667811,4,16,2018,0.9350162426854148,-0.35460488704253545,0,0,0,0,876776.4466180098,13.684008472465967,3141992.360425131,14.960367984627148,6455871.4468304925,15.680500731430438,191063.85893436638,12.16036822495863,638.8683336808892,6.461262426565071
B,2018-04-28,384,819,2092279,3473209.751,411757,108438,940,582643,4,17,2018,0.8854560256532099,-0.4647231720437685,0,0,0,0,850145.2233090049,13.653163641093837,3663275.1802125657,15.113868436192147,6701145.474415246,15.717789185306957,203969.9294671832,12.225732760060044,703.4341668404446,6.557394880329947
B,2018-05-05,273,217,2322498,2930451.351,397061,79894,290,665200,5,18,2018,0.8229838658936565,-0.5680647467311557,0,0,0,0,822133.6116545025,13.61965942176779,4154135.590106283,15.239615164463135,6281024.088207623,15.653043755730025,181878.9647335916,12.111102214039608,624.7170834202223,6.438898325524716
B,2018-05-12,453,105,3039917,2547976.661,278934,101932,760,614420,5,19,2018,0.7485107481711013,-0.6631226582407951,0,0,0,0,690000.8058272512,13.44444949371096,5116984.795053141,15.448076111753112,5688488.705103811,15.553955341186835,192871.4823667958,12.169784536394504,765.3585417101111,6.641650130347584
B,2018-05-19,664,261,3124400,2779082.293,48043,90291,993,595965,5,20,2018,0.6631226582407952,-0.7485107481711012,0,0,0,0,393043.4029136256,12.881677868982171,5682892.397526571,15.552971061969691,5623326.645551905,15.542434154392694,186726.74118339788,12.137406905440972,1046.6792708550556,6.954332778780973
B,2018-05-26,669,375,2871184,3355128.751,168771,121571,485,634101,5,21,2018,0.5680647467311558,-0.8229838658936564,0,0,0,0,365292.7014568128,12.80845697052362,5712630.198763285,15.558190280881611,6166792.073775953,15.634689499620508,214934.37059169894,12.278092660020919,1192.3396354275278,7.084511071797212
B,2018-06-02,952,632,2272124,2452684.868,541299,101971,446,655722,6,22,2018,0.46472317204376906,-0.8854560256532096,0,0,0,1,723945.3507284063,13.492472567418364,5128439.099381642,15.450312096712409,5536080.904887976,15.526797571128286,209438.18529584946,12.252188691219477,1548.169817713764,7.345474464952595
B,2018-06-09,511,454,2080113,2757171.635,796597,104888,166,635059,6,23,2018,0.35460488704253584,-0.9350162426854147,0,0,0,1,1158569.6753642033,13.96269762691886,4644332.549690821,15.351158443012881,5525212.087443988,15.524832372487534,209607.09264792473,12.252994840645151,1285.084908856882,7.159357928167649
B,2018-06-16,752,589,1950768,2482384.307,427505,110696,814,638660,6,24,2018,0.23931566428755768,-0.970941817426052,0,0,0,1,1006789.8376821016,13.822278441766947,4272934.27484541,15.267811567037862,5244990.350721994,15.472784150759125,215499.54632396236,12.280718723668723,1394.542454428441,7.241038474891584
B,2018-06-23,314,51,2119232,2895756.467,368141,116721,171,509332,6,25,2018,0.12053668025532308,-0.992708874098054,0,0,0,1,871535.9188410508,13.678013505455795,4255699.137422705,15.263769851088812,5518251.642360997,15.523571817843736,224470.7731619812,12.321505246241612,1011.2712272142205,6.919951825020102
B,2018-06-30,644,185,2375649,2727760.121,412954,113979,830,714253,6,26,2018,-3.216245299353273e-16,-1.0,0,0,0,1,848721.9594205255,13.651488098049175,4503498.568711353,15.320365334438494,5486885.9421804985,15.517871611159705,226214.3865809906,12.329242862371059,1149.6356136071104,7.048069776155216
B,2018-07-07,13,538,3089843,2377337.976,613344,92296,392,461785,7,27,2018,-0.12053668025532283,-0.992708874098054,0,0,0,1,1037704.9797102627,13.852523046042087,5341592.284355676,15.491034534290408,5120780.9470902495,15.448817709395625,205403.1932904953,12.232734991509178,587.8178068035552,6.3781168094905825
B,2018-07-14,662,997,3601623,3399994.722,1467545,91588,145,611487,7,28,2018,-0.23931566428755743,-0.9709418174260521,0,0,0,1,1986397.4898551314,14.501833752933724,6272419.142177838,15.65167282572323,5960385.195545125,15.600645834852495,194289.59664524766,12.17711023813289,955.9089034017776,6.863708197164313
B,2018-07-21,991,729,2806291,2582639.87,1085615,87240,857,880827,7,29,2018,-0.3546048870425356,-0.9350162426854148,0,0,0,1,2078813.7449275656,14.547308455090867,5942500.571088919,15.597640742598264,5562832.467772562,15.531618152922231,184384.79832262383,12.124785571534785,1468.9544517008887,7.292986694055239
B,2018-07-28,391,344,2876343,2696830.996,739123,88308,377,653011,7,30,2018,-0.46472317204376806,-0.8854560256532101,0,0,0,1,1778529.8724637828,14.391298228928889,5847593.28554446,15.581540901388198,5478247.22988628,15.51629594174096,180500.3991613119,12.103493808311244,1125.4772258504445,7.0268505429350885
B,2018-08-04,348,697,2767911,2101893.609,862523,83442,211,585925,8,31,2018,-0.5680647467311556,-0.8229838658936565,0,0,0,1,1751787.9362318914,14.37614807303408,5691707.642772229,15.55452104973705,4841017.22394314,15.392635633414464,173692.19958065596,12.065045801092369,910.7386129252222,6.815353340359603
B,2018-08-11,171,860,2778987,2620887.695,966378,79943,327,519537,8,32,2018,-0.663122658240795,-0.7485107481711013,0,0,0,1,1842271.9681159458,14.426510675977744,5624840.821386115,15.542703385016896,5041396.3069715705,15.433193845069429,166789.09979032798,12.024491413370267,626.3693064626111,6.441535372759757
B,2018-08-18,170,5,3991326,3034153.607,1304004,93996,226,718408,8,33,2018,-0.7485107481711011,-0.6631226582407952,0,0,0,1,2225139.984057973,14.61533083519665,6803746.410693057,15.732984108159915,5554851.760485785,15.530182474941448,177390.54989516397,12.086114714663172,483.18465323130556,6.182466348899026
B,2018-08-25,204,935,4276996,3074457.026,2506290,101497,779,916325,8,34,2018,-0.8229838658936564,-0.5680647467311559,0,0,0,1,3618859.9920289866,15.101669891205518,7678869.205346528,15.853982985623475,5851882.906242892,15.582274202621011,190192.274947582,12.155796070674329,445.5923266156528,6.101646157475316
B,2018-09-01,909,599,4686508,2432406.279,2171599,87374,682,791985,9,35,2018,-0.8854560256532096,-0.4647231720437691,0,0,0,0,3981028.9960144935,15.197051136747962,8525942.602673264,15.958624261539141,5358347.732121446,15.494166413217544,182470.137473791,12.114347288668979,1131.7961633078264,7.032444336023255
