Division,Calendar_Week,Paid_Views,Organic_Views,Google_Impressions,Email_Impressions,Facebook_Impressions,Affiliate_Impressions,Overall_Views,Sales,month,weekofyear,year,week_sin,week_cos,is_black_friday,is_christmas,is_easter,is_summer_sale,Facebook_Impressions_adstock,Facebook_Impressions_lag_1,Google_Impressions_adstock,Google_Impressions_lag_1,Email_Impressions_adstock,Email_Impressions_lag_1,Affiliate_Impressions_adstock,Affiliate_Impressions_lag_1,Paid_Views_adstock,Paid_Views_lag_1
D,2018-12-29,18011,7532,866488,1192396.74,69653,21039,24382,126661,12,52,2018,6.432490598706546e-16,1.0,0,1,0,0,116494.06382099676,37215.0,1473879.801280818,598580.0,1937496.6158687295,635797.6591,35864.41797369548,13203.0,31471.73425340624,17924.0
S,2018-12-29,11609,5443,1120806,1234393.263,63474,24564,15253,131358,12,52,2018,6.432490598706546e-16,1.0,0,1,0,0,121721.03191049838,69653.0,1857745.900640409,866488.0,2203141.5709343646,1192396.74,42496.20898684774,21039.0,27344.86712670312,18011.0
G,2018-12-29,19623,5530,910697,1164875.4,54256,22277,24584,121593,12,52,2018,6.432490598706546e-16,1.0,0,1,0,0,115116.5159552492,63474.0,1839569.9503202045,1120806.0,2266446.185467182,1234393.263,43525.104493423874,24564.0,33295.43356335156,11609.0
U,2018-12-29,7617,3662,816663,465299.1054,25223,8417,10579,49000,12,52,2018,6.432490598706546e-16,1.0,0,1,0,0,82781.2579776246,54256.0,1736447.9751601024,910697.0,1598522.198133591,1164875.4,30179.552246711937,22277.0,24264.71678167578,19623.0
R,2018-12-29,2196,1857,253247,275753.4844,14937,3366,3999,37484,12,52,2018,6.432490598706546e-16,1.0,0,1,0,0,56327.6289888123,25223.0,1121470.9875800512,816663.0,1075014.5834667955,465299.1054,18455.77612335597,8417.0,14328.35839083789,7617.0
Y,2018-12-29,3338,2576,317672,388608.1368,16668,8530,4995,49507,12,52,2018,6.432490598706546e-16,1.0,0,1,0,0,44831.81449440615,14937.0,878407.4937900256,253247.0,926115.4285333977,275753.4844,17757.888061677986,3366.0,10502.179195418945,2196.0
N,2018-12-29,11360,4505,991,1123552.955,62064,17864,15951,128758,12,52,2018,6.432490598706546e-16,1.0,0,1,0,0,84479.90724720308,16668.0,440194.7468950128,317672.0,1586610.6692666989,388608.1368,26742.944030838993,8530.0,16611.089597709473,3338.0
K,2018-12-29,10239,4110,610080,754060.7996,30893,13374,13747,77499,12,52,2018,6.432490598706546e-16,1.0,0,1,0,0,73132.95362360154,62064.0,830177.3734475065,991.0,1547366.1342333495,1123552.955,26745.472015419495,17864.0,18544.54479885474,11360.0
J,2018-12-29,4509,3231,210186,529833.3819,22902,9444,7019,58898,12,52,2018,6.432490598706546e-16,1.0,0,1,0,0,59468.47681180077,30893.0,625274.6867237532,610080.0,1303516.449016675,754060.7996,22816.736007709747,13374.0,13781.27239942737,10239.0
Z,2018-12-29,14069,7719,1058232,1304226.858,47178,22755,19999,130371,12,52,2018,6.432490598706546e-16,1.0,0,1,0,0,76912.23840590038,22902.0,1370869.3433618767,210186.0,1955985.0825083375,529833.3819,34163.36800385488,9444.0,20959.636199713685,4509.0
P,2018-12-29,3481,2950,676789,810920.1665,32317,12842,5367,80022,12,52,2018,6.432490598706546e-16,1.0,0,1,0,0,70773.11920295018,47178.0,1362223.6716809385,1058232.0,1788912.7077541687,1304226.858,29923.68400192744,22755.0,13960.818099856842,14069.0
Z,2018-12-29,7039,4045,532921,710949.3626,33287,10673,10239,65693,12,52,2018,6.432490598706546e-16,1.0,0,1,0,0,68673.55960147509,32317.0,1214032.8358404692,676789.0,1605405.7164770844,810920.1665,25634.84200096372,12842.0,14019.409049928421,3481.0
V,2018-12-29,54798,12782,1642213,1599177.118,100211,24444,66579,182717,12,52,2018,6.432490598706546e-16,1.0,0,1,0,0,134547.77980073754,33287.0,2249229.4179202346,532921.0,2401879.9762385422,710949.3626,37261.42100048186,10673.0,61807.70452496421,7039.0
W,2018-12-29,6353,3376,297186,691487.3079,27345,15542,9229,68246,12,52,2018,6.432490598706546e-16,1.0,0,1,0,0,94618.88990036877,100211.0,1421800.7089601173,1642213.0,1892427.296019271,1599177.118,34172.71050024093,24444.0,37256.852262482105,54798.0
A,2018-12-29,7077,3641,428545,486211.3229,46804,5208,10368,66448,12,52,2018,6.432490598706546e-16,1.0,0,1,0,0,94113.44495018438,27345.0,1139445.3544800587,297186.0,1432424.9709096355,691487.3079,22294.355250120465,15542.0,25705.426131241053,6353.0
E,2018-12-29,32444,9428,1815867,1892891.028,176310,68404,40790,315328,12,52,2018,6.432490598706546e-16,1.0,0,1,0,0,223366.7224750922,46804.0,2385589.6772400294,428545.0,2609103.5134548177,486211.3229,79551.17762506023,5208.0,45296.713065620526,7077.0
O,2019-01-05,17946,7127,1933682,1998602.782,42325,32658,24736,240793,1,1,2019,0.12053668025532305,0.992708874098054,0,0,0,0,154008.36123754608,176310.0,3126476.8386200145,1815867.0,3303154.5387274087,1892891.028,72433.58881253011,68404.0,40594.35653281026,32444.0
V,2019-01-05,39209,14131,1480730,1597110.642,42302,27634,52873,217659,1,1,2019,0.12053668025532305,0.992708874098054,0,0,0,0,119306.18061877304,42325.0,3043968.4193100072,1933682.0,3248687.911363704,1998602.782,63850.79440626506,32658.0,59506.17826640513,17946.0
C,2019-01-05,569,1007,855,103476.635,2602,1628,340,63002,1,1,2019,0.12053668025532305,0.992708874098054,0,0,0,0,62255.09030938652,42302.0,1522839.2096550036,1480730.0,1727820.590681852,1597110.642,33553.397203132525,27634.0,30322.089133202564,39209.0
Y,2019-01-05,2511,2313,282458,387728.4446,8595,9917,4208,45348,1,1,2019,0.12053668025532305,0.992708874098054,0,0,0,0,39722.54515469326,2602.0,1043877.6048275018,855.0,1251638.739940926,103476.635,26693.698601566262,1628.0,17672.044566601282,569.0
T,2019-01-05,1610,1400,96276,183248.7588,13166,2462,2403,32044,1,1,2019,0.12053668025532305,0.992708874098054,0,0,0,0,33027.27257734663,8595.0,618214.8024137509,282458.0,809068.1287704629,387728.4446,15808.849300783131,9917.0,10446.022283300641,2511.0
L,2019-01-05,8038,5724,898007,1243971.831,31888,15935,13510,187122,1,1,2019,0.12053668025532305,0.992708874098054,0,0,0,0,48401.63628867331,13166.0,1207114.4012068755,96276.0,1648505.8953852314,183248.7588,23839.424650391564,2462.0,13261.01114165032,1610.0
H,2019-01-05,3592,2576,283753,495545.2055,12489,8941,6216,67668,1,1,2019,0.12053668025532305,0.992708874098054,0,0,0,0,36689.818144336656,31888.0,887310.2006034377,898007.0,1319798.1531926156,1243971.831,20860.712325195782,15935.0,10222.50557082516,8038.0
B,2019-01-05,43376,20075,3407128,3560586.58,228115,62676,62875,669837,1,1,2019,0.12053668025532305,0.992708874098054,0,0,0,0,246459.90907216832,12489.0,3850783.100301719,283753.0,4220485.656596308,495545.2055,73106.35616259789,8941.0,48487.25278541258,3592.0
E,2019-01-05,21567,10064,1649201,1890734.909,71760,67069,31521,328650,1,1,2019,0.12053668025532305,0.992708874098054,0,0,0,0,194989.95453608414,228115.0,3574592.550150859,3407128.0,4000977.737298154,3560586.58,103622.17808129895,62676.0,45810.62639270629,43376.0
Q,2019-01-05,5813,3747,716960,896576.4123,18221,18741,9895,112399,1,1,2019,0.12053668025532305,0.992708874098054,0,0,0,0,115715.97726804207,71760.0,2504256.2750754296,1649201.0,2897065.2809490766,1890734.909,70552.08904064947,67069.0,28718.313196353145,21567.0
G,2019-01-05,13678,6151,824549,1163641.077,24665,25203,19812,149876,1,1,2019,0.12053668025532305,0.992708874098054,0,0,0,0,82522.98863402104,18221.0,2076677.1375377148,716960.0,2612173.7174745384,896576.4123,60479.04452032474,18741.0,28037.156598176574,5813.0
D,2019-01-05,11383,7931,777858,1190160.315,27909,23558,18496,148226,1,1,2019,0.12053668025532305,0.992708874098054,0,0,0,0,69170.49431701051,24665.0,1816196.5687688575,824549.0,2496247.173737269,1163641.077,53797.52226016237,25203.0,25401.578299088287,13678.0
X,2019-01-05,4539,2942,371563,524711.6985,11323,8272,6713,70702,1,1,2019,0.12053668025532305,0.992708874098054,0,0,0,0,45908.247158505255,27909.0,1279661.2843844288,777858.0,1772835.2853686344,1190160.315,35170.761130081184,23558.0,17239.789149544144,11383.0
Z,2019-01-05,8960,6852,932533,1301664.817,19800,23387,14995,170394,1,1,2019,0.12053668025532305,0.992708874098054,0,0,0,0,42754.12357925263,11323.0,1572363.6421922143,371563.0,2188082.459684317,524711.6985,40972.38056504059,8272.0,17579.89457477207,4539.0
W,2019-01-05,4080,3404,266013,690496.7117,11434,17033,7438,81996,1,1,2019,0.12053668025532305,0.992708874098054,0,0,0,0,32811.061789626314,19800.0,1052194.8210961071,932533.0,1784537.9415421584,1301664.817,37519.1902825203,23387.0,12869.947287386036,8960.0
Z,2019-01-05,4534,4416,480181,710576.9325,13821,10785,8586,76323,1,1,2019,0.12053668025532305,0.992708874098054,0,0,0,0,30226.530894813157,11434.0,1006278.4105480536,266013.0,1602845.903271079,690496.7117,29544.59514126015,17033.0,10968.973643693018,4080.0
J,2019-01-05,2795,2833,189674,528970.2551,9096,10744,5117,63052,1,1,2019,0.12053668025532305,0.992708874098054,0,0,0,0,24209.26544740658,13821.0,692813.2052740268,480181.0,1330393.2067355395,710576.9325,25516.297570630075,10785.0,8279.486821846509,4534.0
N,2019-01-05,8019,4192,313,1121856.585,25538,18754,12114,148857,1,1,2019,0.12053668025532305,0.992708874098054,0,0,0,0,37642.63272370329,9096.0,346719.6026370134,189674.0,1787053.1883677696,528970.2551,31512.14878531504,10744.0,12158.743410923254,2795.0
A,2019-01-05,6132,3471,391548,485385.8465,19462,6301,7952,69510,1,1,2019,0.12053668025532305,0.992708874098054,0,0,0,0,38283.31636185164,25538.0,564907.8013185067,313.0,1378912.4406838848,1121856.585,22057.07439265752,18754.0,12211.371705461628,8019.0
M,2019-01-05,8875,5087,537732,642925.8075,12771,15010,12740,80306,1,1,2019,0.12053668025532305,0.992708874098054,0,0,0,0,31912.65818092582,19462.0,820185.9006592534,391548.0,1332382.0278419424,485385.8465,26038.53719632876,6301.0,14980.685852730814,6132.0
R,2019-01-05,1687,2008,234760,275228.7223,6943,4016,3259,55830,1,1,2019,0.12053668025532305,0.992708874098054,0,0,0,0,22899.32909046291,12771.0,644852.9503296267,537732.0,941419.7362209712,642925.8075,17035.26859816438,15010.0,9177.342926365407,8875.0
U,2019-01-05,5279,3524,728216,463843.7291,10998,10046,8204,76244,1,1,2019,0.12053668025532305,0.992708874098054,0,0,0,0,22447.664545231455,6943.0,1050642.4751648135,234760.0,934553.5972104856,275228.7223,18563.63429908219,4016.0,9867.671463182704,1687.0
P,2019-01-05,2293,2225,642316,809822.754,13080,12952,3395,89386,1,1,2019,0.12053668025532305,0.992708874098054,0,0,0,0,24303.832272615728,10998.0,1167637.2375824067,728216.0,1277099.5526052427,463843.7291,22233.817149541093,10046.0,7226.835731591352,5279.0
K,2019-01-05,6861,3434,530463,753119.4187,13414,13830,10478,92839,1,1,2019,0.12053668025532305,0.992708874098054,0,0,0,0,25565.916136307864,13080.0,1114281.6187912035,642316.0,1391669.1950026215,809822.754,24946.908574770547,12952.0,10474.417865795676,2293.0
I,2019-01-05,4492,2969,145399,712621.3725,12441,13982,6077,82318,1,1,2019,0.12053668025532305,0.992708874098054,0,0,0,0,25223.95806815393,13414.0,702539.8093956017,530463.0,1408455.9700013108,753119.4187,26455.454287385273,13830.0,9729.208932897838,6861.0
F,2019-01-05,12533,5855,527609,634475.0067,14331,13431,17724,79602,1,1,2019,0.12053668025532305,0.992708874098054,0,0,0,0,26942.979034076965,12441.0,878878.9046978009,145399.0,1338702.9917006553,712621.3725,26658.72714369264,13982.0,17397.60446644892,4492.0
S,2019-01-05,7996,5175,1040324,1232867.252,25853,27094,12549,163143,1,1,2019,0.12053668025532305,0.992708874098054,0,0,0,0,39324.489517038484,14331.0,1479763.4523489005,527609.0,1902218.7478503278,634475.0067,40423.36357184632,13431.0,16694.802233224458,12533.0
K,2019-01-12,10245,3112,478905,564362.8791,34717,19473,13363,85236,1,2,2019,0.23931566428755774,0.970941817426052,0,0,0,0,54379.24475851924,25853.0,1218786.7261744502,1040324.0,1515472.253025164,1232867.252,39684.68178592316,27094.0,18592.40111661223,7996.0
A,2019-01-12,9731,2608,375771,364144.0227,41106,7589,12014,55500,1,2,2019,0.23931566428755774,0.970941817426052,0,0,0,0,68295.62237925961,34717.0,985164.3630872251,478905.0,1121880.149212582,564362.8791,27431.34089296158,19473.0,19027.200558306115,10245.0
H,2019-01-12,5949,2090,267835,371532.9468,34927,14330,7267,50983,1,2,2019,0.23931566428755774,0.970941817426052,0,0,0,0,69074.8111896298,41106.0,760417.1815436126,375771.0,932473.021406291,364144.0227,28045.67044648079,7589.0,15462.600279153057,9731.0
Q,2019-01-12,10077,3308,655187,672074.9752,55115,28847,12501,92404,1,2,2019,0.23931566428755774,0.970941817426052,0,0,0,0,89652.4055948149,34927.0,1035395.5907718063,267835.0,1138311.4859031455,371532.9468,42869.8352232404,14330.0,17808.300139576528,5949.0
Z,2019-01-12,15629,6141,870550,976007.35,54467,31813,21653,121006,1,2,2019,0.23931566428755774,0.970941817426052,0,0,0,0,99293.20279740746,55115.0,1388247.7953859032,655187.0,1545163.0929515727,672074.9752,53247.9176116202,28847.0,24533.150069788266,10077.0
P,2019-01-12,4734,2156,574167,606728.8437,35791,21260,5862,96651,1,2,2019,0.23931566428755774,0.970941817426052,0,0,0,0,85437.60139870373,54467.0,1268290.8976929516,870550.0,1379310.3901757863,976007.35,47883.9588058101,31813.0,17000.575034894133,15629.0
N,2019-01-12,12304,4810,22,841346.9042,60140,32581,16555,127820,1,2,2019,0.23931566428755774,0.970941817426052,0,0,0,0,102858.80069935186,35791.0,634167.4488464758,574167.0,1531002.0992878932,606728.8437,56522.97940290505,21260.0,20804.28751744707,4734.0
V,2019-01-12,58899,14591,1403952,1197130.259,112961,39106,72829,174147,1,2,2019,0.23931566428755774,0.970941817426052,0,0,0,0,164390.40034967594,60140.0,1721035.7244232378,22.0,1962631.3086439467,841346.9042,67367.48970145252,32581.0,69301.14375872354,12304.0
G,2019-01-12,21089,6112,786343,871893.5061,60411,38362,25614,108286,1,2,2019,0.23931566428755774,0.970941817426052,0,0,0,0,142606.20017483796,112961.0,1646860.862211619,1403952.0,1853209.1604219733,1197130.259,72045.74485072626,39106.0,55739.57187936177,58899.0
X,2019-01-12,6943,2971,341797,392695.2542,24796,9685,9723,62854,1,2,2019,0.23931566428755774,0.970941817426052,0,0,0,0,96099.10008741898,60411.0,1165227.4311058095,786343.0,1319299.8344109866,871893.5061,45707.87242536313,38362.0,34812.785939680885,21089.0
T,2019-01-12,1774,727,87676,137142.793,21462,2804,2271,23861,1,2,2019,0.23931566428755774,0.970941817426052,0,0,0,0,69511.55004370949,24796.0,670289.7155529048,341797.0,796792.7102054933,392695.2542,25657.936212681565,9685.0,19180.392969840443,6943.0
W,2019-01-12,7018,3322,254534,517486.4992,28144,25980,9625,75965,1,2,2019,0.23931566428755774,0.970941817426052,0,0,0,0,62899.775021854744,21462.0,589678.8577764523,87676.0,915882.8543027467,137142.793,38808.968106340784,2804.0,16608.19648492022,1774.0
Z,2019-01-12,8223,2983,452396,532688.4172,39911,16854,10787,58227,1,2,2019,0.23931566428755774,0.970941817426052,0,0,0,0,71360.88751092736,28144.0,747235.4288882262,254534.0,990629.8443513734,517486.4992,36258.484053170396,25980.0,16527.09824246011,7018.0
J,2019-01-12,4900,2629,177626,397099.0187,25112,16794,6827,54473,1,2,2019,0.23931566428755774,0.970941817426052,0,0,0,0,60792.44375546368,39911.0,551243.7144441131,452396.0,892413.9408756867,532688.4172,34923.2420265852,16854.0,13163.549121230055,8223.0
M,2019-01-12,12853,4573,485289,482114.7846,34874,21469,17263,61756,1,2,2019,0.23931566428755774,0.970941817426052,0,0,0,0,65270.22187773184,25112.0,760910.8572220565,177626.0,928321.7550378434,397099.0187,38930.6210132926,16794.0,19434.774560615027,4900.0
R,2019-01-12,2699,1781,221583,206161.1541,14966,4484,3771,41163,1,2,2019,0.23931566428755774,0.970941817426052,0,0,0,0,47601.110938865924,34874.0,602038.4286110282,485289.0,670322.0316189217,482114.7846,23949.3105066463,21469.0,12416.387280307514,12853.0
I,2019-01-12,6826,2781,128259,534373.2299,31510,22092,9030,71474,1,2,2019,0.23931566428755774,0.970941817426052,0,0,0,0,55310.55546943296,14966.0,429278.2143055141,221583.0,869534.2457094609,206161.1541,34066.65525332315,4484.0,13034.193640153757,2699.0
E,2019-01-12,30421,9613,1563903,1417257.192,147948,127844,40104,261215,1,2,2019,0.23931566428755774,0.970941817426052,0,0,0,0,175603.27773471648,31510.0,1778542.107152757,128259.0,1852024.3148547304,534373.2299,144877.32762666157,22092.0,36938.09682007688,6826.0
C,2019-01-12,665,665,275,77649.86595,5464,2621,1390,69389,1,2,2019,0.23931566428755774,0.970941817426052,0,0,0,0,93265.63886735824,147948.0,889546.0535763785,1563903.0,1003662.0233773652,1417257.192,75059.66381333079,127844.0,19134.04841003844,30421.0
F,2019-01-12,17519,5570,516338,475855.8365,35785,23834,21903,60567,1,2,2019,0.23931566428755774,0.970941817426052,0,0,0,0,82417.81943367912,5464.0,961111.0267881893,275.0,977686.8481886826,77649.86595,61363.83190666539,2621.0,27086.024205019217,665.0
O,2019-01-12,25284,7863,1782482,1497562.101,100808,46548,33272,194152,1,2,2019,0.23931566428755774,0.970941817426052,0,0,0,0,142016.90971683955,35785.0,2263037.5133940945,516338.0,1986405.5250943413,475855.8365,77229.9159533327,23834.0,38827.01210250961,17519.0
S,2019-01-12,12292,4096,961536,924087.9046,73963,43590,15645,139200,1,2,2019,0.23931566428755774,0.970941817426052,0,0,0,0,144971.45485841978,100808.0,2093054.7566970473,1782482.0,1917290.6671471708,1497562.101,82204.95797666635,46548.0,31705.506051254804,25284.0
L,2019-01-12,16355,5838,834931,932856.735,74122,21058,22185,131804,1,2,2019,0.23931566428755774,0.970941817426052,0,0,0,0,146607.7274292099,73963.0,1881458.3783485238,961536.0,1891502.0685735852,924087.9046,62160.478988333176,43590.0,32207.753025627404,12292.0
Y,2019-01-12,3478,2332,262036,290771.0604,21022,10414,5369,43079,1,2,2019,0.23931566428755774,0.970941817426052,0,0,0,0,94325.86371460494,74122.0,1202765.1891742619,834931.0,1236522.0946867927,932856.735,41494.239494166584,21058.0,19581.876512813702,16355.0
B,2019-01-12,66173,19910,3164986,2668614.986,442640,69608,85897,500164,1,2,2019,0.23931566428755774,0.970941817426052,0,0,0,0,489802.9318573025,21022.0,3766368.594587131,262036.0,3286876.033343396,290771.0604,90355.11974708328,10414.0,75963.93825640685,3478.0
U,2019-01-12,8356,2654,684139,348319.0593,30140,14241,11324,59002,1,2,2019,0.23931566428755774,0.970941817426052,0,0,0,0,275041.4659286513,442640.0,2567323.2972935652,3164986.0,1991757.0759716982,2668614.986,59418.55987354164,69608.0,46337.969128203425,66173.0
D,2019-01-12,18921,6617,745705,892376.35,78787,35668,24293,117706,1,2,2019,0.23931566428755774,0.970941817426052,0,0,0,0,216307.73296432564,30140.0,2029366.6486467826,684139.0,1888254.887985849,348319.0593,65377.27993677082,14241.0,42089.98456410172,8356.0
K,2019-01-19,11315,3203,510033,708194.2315,79417,19728,14006,92997,1,3,2019,0.3546048870425356,0.9350162426854148,0,0,0,0,187570.86648216282,78787.0,1524716.3243233913,745705.0,1652321.6754929246,892376.35,52416.63996838541,35668.0,32359.99228205086,18921.0
X,2019-01-19,7794,2018,377110,493092.3221,59073,11777,9307,83410,1,3,2019,0.3546048870425356,0.9350162426854148,0,0,0,0,152858.43324108142,79417.0,1139468.1621616958,510033.0,1319253.1598464623,708194.2315,37985.319984192705,19728.0,23973.99614102543,11315.0
H,2019-01-19,6904,1903,289581,466397.9597,76452,13932,7798,71641,1,3,2019,0.3546048870425356,0.9350162426854148,0,0,0,0,152881.2166205407,59073.0,859315.0810808479,377110.0,1126024.5396232312,493092.3221,32924.65999209635,11777.0,18890.998070512716,7794.0
P,2019-01-19,4616,1883,623478,761890.3422,83589,23720,6736,93568,1,3,2019,0.3546048870425356,0.9350162426854148,0,0,0,0,160029.60831027036,76452.0,1053135.540540424,289581.0,1324902.6120116157,466397.9597,40182.329996048175,13932.0,14061.499035256358,6904.0
C,2019-01-19,729,993,437,97728.8244,12599,3005,773,47610,1,3,2019,0.3546048870425356,0.9350162426854148,0,0,0,0,92613.80415513518,83589.0,527004.770270212,623478.0,760180.1304058079,761890.3422,23096.164998024087,23720.0,7759.749517628179,4616.0
